158.6;-24.4
127.5;-0.2
121.3;35.3
105.2;36.6
23.65;13.5
17;17
25;21.2
20.1;23.9
15.85;22.1
16.55;25.4
58.7;48.8
82.3;79.6
82.6;69.1
97;73.2
99;81.3
85.3;47.1
88.2;-4
39.1;-12.9
201.2;65.1
146;88.7
33.7;5.85
136.7;74.6
150.2;43.5
154.8;36.1
161.2;48.5
150.2;61.3
173.4;55.2
173.4;36
176;39.9
188.3;31.2
196.8;63.3
214.1;49.7
217.5;45
212.2;31.6
225.6;25.9
222.8;42
238.7;45.6
26.5;-14.8
248;52.5
231;76.5
182.2;75.3
173.6;83
169.8;82.7
167.3;77.5
63.2;8.7
165.5;79.2
157;80.9
157.8;84
135.7;-52.3
156;-35.8
14.5;23.5
218;68
183.4;62.6
19.2;25.95
18.9;30.55
21.75;32.9
20;34.9
22;36.9
25.5;36.6
24.1;28.85
25.7;30.5
27.7;32.15
160.1;-33
28.8;30
217;38.2
27.3;27.75
30.85;31.35
29.5;34.05
34.55;30.5
37.3;30.5
36.8;36.7
41.5;37.2
43.7;40.2
31.2;43.3
161.2;-28.8
29.4;41.35
29.4;45.55
32.75;46.55
37.05;49.05
48.85;44.2
51.6;50.2
51.6;55.3
51.8;52.5
53.15;50.15
61.3;53.9
55.25;62.85
50.15;59.55
49.7;61.9
59.1;59
57.9;65.1
59.7;64.2
74.6;61
74.6;70.8
77.3;74.1
151.2;-24.6
75.6;78.5
77.2;79.9
79.7;73.5
87.7;69.2
89.5;72.1
89.4;74.8
87;81.7
92;74.6
94.5;74.8
97.1;81.6
145;-26.3
105.6;81.3
103.4;76.3
105.8;71
96.7;67.5
94.2;62.9
91.6;62.9
89.6;65.2
85.1;62.6
89.3;57.8
91.6;58.15
138.2;-31.1
94.6;60.1
97.8;60.3
85.25;54.1
82.5;53.5
80;52.5
82.9;46.7
75;43.3
73;44.3
72.5;38.8
78.25;41.4
119.8;-32.7
85.4;43.2
89.3;47.8
91.7;46.7
121.6;-24.8
109.3;-12.4
134.6;-50.6
121;-5.5
127;-23.8
29;10.2
100.8;58.7
105.2;65.9
116.2;55
128.2;67.3
127.7;64
124.5;72
107.6;-0.3
122.3;74.4
117.1;77.8
116;79.8
123.2;77.4
127.9;77
132.8;77.9
133.3;80.9
134.9;77.6
138;77.7
139.1;80.7
100;-1
140.5;80
145;76.4
138.5;69.7
143;66
144;68.6
137.5;64.7
142.3;62.9
148.4;65.1
143.5;55.5
140.3;53.7
67.3;-13.1
139.3;43.4
143.7;38.9
154.7;46.1
156.2;48.2
163.2;46.1
159.5;49.5
152.2;52.1
147.6;51.4
150.8;56.8
62.2;-14.2
159.2;56.4
157.5;54.7
156.1;58.5
150.6;64.3
146.5;60.2
156.1;65.2
157.3;70.7
160.9;73.3
163.9;73.6
166.2;71.9
63.8;-7.8
164.8;70.2
164.2;65
166.5;64.5
171.9;68
169;68.9
171.6;64.1
173.7;70.9
176;67.1
175.4;61.1
169.2;55.8
67.8;-2.8
166.1;47.9
167.7;46.9
172.7;49.3
166.7;38.3
167.9;49.8
176.4;36.7
178;38.7
178.5;28.7
181.5;38.9
177.4;60
71;-2.4
177.7;69.1
179.6;70.7
187.7;69
192.4;66.4
192.7;63.3
194.3;67.8
196.7;67.2
203.5;64.9
202.7;67.1
203;61.1
206;60.7
199.5;56.7
202.1;53.3
200.9;52.3
206.6;55.4
206.2;46.2
202.7;44.9
212.8;51.7
212.9;48.2
218;49.5
28.9;-16.41
212;58
207.3;34.3
205.6;31.5
204.3;24.4
208;25.3
207.2;27.4
220.5;23.2
228.8;46
232.7;38.8
236.5;40.5
25.2;-12.6
242.3;41
244.3;44.1
246.5;42.1
240;27.2
240.6;48.7
236.2;49.2
225.3;52
226.3;61.5
218.8;63.8
223.9;72.8
26.1;-5.1
226.2;81.9
228.9;85.2
221.8;86.7
215.5;87.3
216.1;84.4
208.2;78.1
202.4;70.6
198.3;77.8
196.2;75.9
193;74.4
33.15;-3.1
191.3;72.9
189.9;79.3
187.7;74.5
190.1;84.4
191.4;85.9
189.2;89.5
177.3;81.3
175.9;78.7
163.3;77.1
155.5;83.5
37.2;-5.4
156;86.1
168.8;92.6
170.7;91
166.5;93.6
161.9;97.6
167.5;100
163.2;101.7
171.8;104.1
168;103.3
149.5;85.9
40.7;-5.8
148.8;81.2
236.2;85
255.4;77.6
253.5;73
43.7;-8.9
44.2;-6.3
50.4;0.4
51;5.3
53;6.2
148.8;-55.8
61.3;7.3
64.3;12.1
61.5;13.5
57;12.8
61.2;18.6
69.2;13.3
72.2;9.3
74.1;15.6
79;16.5
151;-53.9
113.3;9.8
43.7;44.85
36.5;46.25
116.6;12.2
63.8;66.2
119.7;15.5
126.1;14.3
130.2;18.6
133.1;17.4
130.5;12
130.8;-0.4
139.4;6.5
161.7;2
150.72;-52.3
173.8;-6
167;2.8
170.54;13.411
166;15
165.4;17.3
150.3;23.5
147;19.3
148.1;26.6
152.2;-44.6
129.3;22.7
137.7;29.7
141;31.2
135.9;36.2
134;39.5
117.7;47.6
114.9;39.2
89.7;30
84;22.9
76.3;26.9
147;-40
74.1;28.9
145;41.5
113;-11.9
147.8;17
115.4;-7.1
110;-27.3
143.4;-59.6
82.5;33.2
198;74.2
71.4;31.15
66.9;34.05
67;38.4
58.5;39.8
46.45;36.3
44.8;31.35
45.3;28.5
52.25;25.15
160;-37.3
44.5;16.7
53.9;-6.8
41.7;-23.8
49.6;2.7
69.8;-10
161.7;19
159.5;19.8
249;82.8
43.05;15.75
34.8;14.5
30.15;7.45
35.25;4.1
32.6;19
206.3;69.1
153.5;85
32.3;20.7
27.25;19.5
24.4;19.25
19;18.35
240.6;45.4
9.1;8.85
9.2;11.75
11;13.3
12.85;28.5
13.8;25.9
14;19.3
14.1;5.85
14.2;12.8
14.25;1.5
15.85;27.4
16.2;48.1
16.2;58
16.6;19.1
17.5;14.25
17.9;22.85
18.2;56
18.5;47.6
18.6;0.15
18.6;28.3
18.7;12.85
18.7;53
18.75;20.1
18.9;10.8
19.1;4.9
19.1;50.85
19.7;8.3
20;40.8
20.1;44.2
20.1;53.85
20.2;51.5
20.25;57.75
20.3;1
20.65;49.8
21.5;13.55
21.7;48.95
21.85;19.4
21.85;19.45
22.4;26.15
22.95;9.85
23;41
23;57.7
23.15;42.7
23.3;14.85
23.5;46.5
23.55;7.75
23.7;38.85
23.75;1.8
23.75;23.75
24;-8
24.1;0.85
24.8;8.25
25;17.35
25.1;26.5
25.2;-1.7
25.2;13.75
25.4;6.25
25.5;40.5
25.5;47.9
25.6;52.1
25.7;57.55
25.75;4
25.9;24.7
26.3;2
26.3;22
26.8;-7.1
26.85;38.25
27.2;0.1
27.32;-10
27.5;17.85
27.6;7.8
27.77;-20.69
28;52.7
28;55.3
28.2;14.9
28.4;-3
28.4;3.5
28.5;23.7
28.6;-30.4
28.65;12.75
28.72;-11.83
28.73;-13.75
28.75;-10.3
28.75;-5.3
28.75;48.15
29;21
29.1;1.7
29.2;-8.47
29.76;-15.4
30.1;-0.25
30.1;-0.25
30.2;-29.9
30.2;17.35
30.6;-4
30.8;-8.7
30.8;-5.8
31;-13.6
31.1;-21.2
31.3;41.4
31.5;-24.6
31.6;57.7
31.85;59.95
32;2.4
32;23.6
32.4;-10.6
32.5;39.85
32.55;10.15
32.8;-18.9
32.9;7.7
33.3;-13.5
33.4;-5.4
33.6;-29.7
33.9;-24.8
34.1;24.5
34.2;58.3
34.5;-16.5
34.8;-10
34.85;1.35
35.2;-18.8
35.8;-21.1
35.8;-0.3
35.8;45.05
35.85;19.8
36.1;-29.7
36.15;41.35
36.2;-15.6
36.3;53.35
36.7;-15.6
36.7;58.45
37;9.15
37.2;25.2
37.4;-18.4
37.5;18.3
37.6;-7.3
37.6;22.7
38;4.8
38.1;-28.5
38.3;-21.2
38.5;54.35
38.7;43.8
38.75;46.5
38.8;13
38.9;-24.3
38.9;2.35
39.1;48.5
39.3;-16
39.3;56.5
39.75;49.85
40;-19
40.35;25.25
40.5;8
40.5;16.75
40.7;-20.9
40.9;29.25
40.95;42.5
41.1;5.75
41.1;22.65
41.2;-29.4
41.2;45
41.3;14.2
41.5;50.5
41.6;-13
41.6;-10.5
41.6;19.5
41.8;56.15
41.9;12.15
41.95;47.05
42.1;-15.1
42.1;0.6
42.4;17.7
42.7;30.15
42.75;62.5
42.8;-26.4
42.8;27.95
42.9;-18.3
43;60.6
43.1;-20.9
43.1;-19.3
43.15;64.4
43.2;-27.9
43.3;6.3
43.3;25.9
43.4;-4.2
43.4;42.3
43.5;70.15
43.6;23
43.6;72.55
43.65;13.5
43.65;47.2
43.7;19.4
43.7;57
43.8;11.3
43.8;52.25
43.85;54.5
43.9;49.5
44.15;61.4
44.15;74.7
44.2;35.2
44.55;33.4
44.6;-12.3
44.7;-26
44.7;-15.2
45.1;-18.1
45.1;9.6
45.2;-3.1
45.3;63.95
45.5;57.7
45.7;14.3
45.7;20.25
45.8;-20.4
46.1;21.9
46.1;23.85
46.1;67
46.2;5.1
46.2;75.6
46.4;12.35
46.5;-7.5
46.5;38.65
46.5;40.5
46.5;60.65
46.6;69.35
46.7;-5.1
46.7;54.55
46.9;-23
46.9;72.1
47;0.7
47.1;63.3
47.3;18.85
47.4;-13
47.6;10.7
47.65;65.75
47.7;73.9
47.8;-15.7
47.9;8.3
48.1;-17.9
48.3;20.7
48.4;-6.7
48.6;26.9
48.6;41.4
48.7;-20.3
48.7;24.6
48.8;-9.2
48.8;-3.7
48.8;67.5
48.9;52.2
49;4.3
49;6.5
49;39.5
49.15;48.35
49.4;-14.6
49.5;56.5
49.55;75.25
49.8;11.7
49.85;73.35
50.3;-23.5
50.5;-4.8
50.5;9.5
50.8;43
50.9;-17.3
51.1;40.7
51.3;-1.8
51.45;19.8
51.55;38.45
51.55;71.65
51.6;35.85
51.85;67.6
52;-27.7
52.1;3.2
52.2;-3.6
52.3;58.25
52.4;22.6
52.5;-25
52.65;17.65
52.8;69.7
52.8;73.6
52.85;28.15
53;-12.7
53;0.4
53.2;-5
53.2;36.65
53.4;40.55
53.4;45.8
53.4;67.7
53.5;15.5
53.55;21.15
53.8;71.6
54.1;52.75
54.2;-2
54.2;4
54.2;55.3
54.2;69.6
54.25;26
54.3;19.15
54.7;-9.2
54.9;13.5
55;9.7
55;24.2
55.1;1.8
55.1;71.35
55.2;28.5
55.3;67.35
55.3;73.7
55.4;-11.9
55.4;7.2
55.5;-4
55.5;48.1
55.65;40.8
55.9;22.25
56;50.5
56.1;-5.5
56.4;-17.4
56.5;-14
56.5;53.6
56.8;58.5
56.85;20.25
56.9;0.2
57.1;-27.5
57.1;73.7
57.2;-7.7
57.3;-20.1
57.8;71.5
57.9;-3.2
57.9;2.8
58.1;68.4
58.3;18.9
58.3;29.5
58.4;37.5
58.5;46.5
58.5;56.7
58.6;6.1
58.7;53.8
58.8;16.5
59;-12.8
59;50.85
59.7;-31.2
59.8;67
60;-20
60;0.8
60.1;10
60.45;21.15
60.6;-9.1
60.6;-9
60.9;44.2
61;46.8
61;51.1
61;56.85
61.1;41
61.15;25.6
61.3;49.1
61.5;-23.1
61.5;-23.1
61.5;34.7
61.75;32.2
61.75;64.35
61.8;66.85
62;-12
62;68.95
62;76.2
62.15;71.7
62.25;36.7
62.6;38.1
62.7;-6.2
62.8;55.8
62.9;3.2
62.9;46.5
63.15;43.8
63.5;1
63.5;19.4
63.8;-27.2
64;32.3
64.1;17
64.1;34.4
64.2;-24.1
64.2;6.2
64.35;73.35
64.4;-20.8
64.5;-15.9
64.7;-4.3
64.7;46.45
64.8;25.3
64.8;70.6
64.85;45.4
65.1;52.5
65.25;23.3
65.3;-6.1
65.3;9.9
65.3;55.85
65.4;38.8
65.8;19.9
66.1;28.1
66.2;76.45
66.3;-7.7
66.3;7.7
66.7;13
66.7;31.1
67.1;-10.7
67.1;41.4
67.1;66.6
67.2;10.8
67.2;36.8
67.3;-18.2
67.3;5.9
67.5;43.75
67.8;-15.8
67.85;75.55
67.9;53.3
68.3;24.2
68.5;-30.1
68.5;18.8
68.5;21.6
69.1;28.4
69.2;-7.4
69.2;1.7
69.2;16
69.2;54.9
69.4;65.3
69.6;70.6
70.05;54.2
70.1;-12.2
70.15;41.2
70.2;58.65
70.25;51.25
70.3;6
70.6;-14.9
70.8;49.15
71;-17.7
71;23.8
71.2;4.2
71.3;19
71.5;21.4
71.7;74.2
71.7;76.5
71.8;14.4
72;-7
72;2.3
72;14.6
72.1;17.6
72.2;-28.3
72.2;2.1
72.2;16.5
72.5;34
72.55;51.4
72.8;-11.9
72.8;56.4
72.9;0.2
72.9;46.6
73;-0.1
73;36.75
73;64.2
73;68.7
73.1;66.6
73.2;-19.7
73.2;-17
73.3;5.7
73.4;-25.5
73.5;-22
73.5;-2.6
73.7;24.2
73.8;26.7
73.8;31.4
74;-5.2
74.4;63.5
74.4;65.9
74.5;-29.1
74.5;55.5
74.65;53.4
74.75;50.6
74.9;-10.3
74.9;35.9
74.9;48.4
74.9;58.4
74.9;73.5
75;-7.5
75;9.2
75;76
75.6;-26
75.7;-12.9
76;-18.1
76;80.8
76.1;3.1
76.3;13.6
76.3;65.1
76.5;-4.5
76.5;62
76.6;18.6
76.7;-23.6
77;67.1
77.2;32.5
77.2;58.8
77.4;-8.7
77.5;51.4
77.6;69.3
77.8;-15.2
77.9;-11.7
78.3;13.6
78.7;0.7
78.8;3.2
78.9;19.2
79.2;61.2
79.5;-24.4
79.5;27.1
79.7;-20.7
79.7;56.55
79.7;70.8
79.8;-18.8
79.8;23.8
79.8;59
79.8;69.2
80;8.9
80;30.1
80.1;46.7
80.2;-9
80.2;44.2
80.4;42.4
80.5;-30.4
80.5;-16.7
80.5;40.2
80.8;13.6
81.1;22.4
81.2;-26.7
81.2;19.5
82;27.1
82;77.4
82.3;-5.8
82.3;74.1
82.35;59.95
82.4;-10.6
82.4;-8.1
82.4;3.3
82.4;49.2
82.5;-15.9
82.6;-1.2
82.6;37.2
83;-24.1
83.1;44.75
83.3;0.8
83.4;-31.1
83.5;-18.5
83.6;5.7
83.7;11.7
83.8;14
84.1;-27.1
84.1;17.1
84.1;52.6
84.2;20.3
84.2;56.9
84.3;1.1
84.65;30.2
84.7;27.6
84.8;-24.8
84.8;25.1
84.8;79.5
85;58.7
85;64.7
85.1;45.2
85.1;68.9
85.1;71.9
85.1;74
85.2;-3.7
85.2;33.2
85.3;-7.9
85.3;-5.8
85.3;37.8
85.5;40.5
85.8;-19.3
85.9;3.9
86;-22.2
86;-10.8
86.5;6.7
86.7;-28.8
86.8;12.3
86.9;14.7
87.1;29
87.1;31.1
87.1;52.3
87.1;53.8
87.1;57.8
87.2;17.6
87.2;24.3
87.2;36.3
87.3;47.45
87.4;59.7
87.5;-26.2
87.6;26.4
87.6;42.95
87.6;67
87.7;34
87.7;50.3
87.7;62.9
88.7;-8.8
89.2;46
89.25;52.4
89.3;-28.5
89.3;0.2
89.4;43.3
89.4;54.55
89.4;78.6
89.6;4.8
89.6;6.9
89.6;37
89.65;39.9
89.7;13.7
89.7;83.9
89.8;-27
89.9;34.3
90;22
90;27.6
90.2;9.6
90.5;-0.2
90.9;-20.7
91;-23.9
91;-4.5
91;-2.5
91.1;52.9
91.6;50.9
91.6;67.4
91.8;60.1
92;41
92.1;37.6
92.1;43.7
92.2;-29.2
92.3;30.8
92.5;33.2
92.6;13.3
92.6;28.6
92.7;-32.9
92.8;22.4
92.8;34.7
93;10.5
93;15.9
93.1;-26.6
93.2;-38
93.8;-14.2
94;-35.7
94;49.1
94;51.6
94.1;-7.8
94.15;44
94.15;52.7
94.2;-16.7
94.2;-12.6
94.2;69.7
94.25;55.8
94.4;-41.7
94.4;-5.1
94.4;79
94.5;-24.2
94.6;-43.7
94.8;31.8
94.8;40.9
94.9;-28.1
95;-2.9
95;34.2
95.1;29.9
95.2;-38.8
95.2;-33.3
95.2;0.3
95.3;26.5
95.3;70
95.7;23.4
96;16.8
96.1;-30.8
96.15;58
96.2;-42
96.2;-36.8
96.2;-13.8
96.2;51.9
96.3;-10.3
96.5;-19.4
96.5;11.5
96.5;55.5
96.6;46.8
96.8;-43.6
96.8;62.9
96.8;69.9
96.8;75.3
96.9;65.6
97;-40.1
97;44.65
97.1;35.6
97.2;-15.6
97.2;32
97.3;29.8
97.3;39.2
97.5;-34
97.5;-28.5
97.7;3.5
97.7;27.7
97.7;53.15
97.8;-37.8
97.8;-5.4
97.8;52.1
98;-20.8
98;17.5
98.1;49.8
98.3;-25.7
98.4;-42.7
98.4;1.7
98.5;-7.3
98.5;12.4
98.5;38.75
98.5;45.25
98.7;-31.5
98.7;75.5
98.8;36.3
98.8;78.9
99;4.5
99.1;-14.3
99.2;34.4
99.3;-9.5
99.4;-35.9
99.4;-29.3
99.7;-39.4
99.7;62.6
99.8;-18.7
99.8;7
99.8;31.1
99.9;20.8
99.95;56.2
100;24.3
100;50.8
100.2;-3.7
100.2;15.1
100.2;47.9
100.2;52.95
100.3;18
100.4;-42
100.4;-27
100.4;-5.5
100.5;-12
100.6;67.1
100.7;12.7
100.7;75.1
100.8;-16.2
100.8;35.85
100.8;41.6
100.9;-20.9
100.9;9.1
100.9;39.2
101;-24.6
101;4.3
101;79.8
101;82.4
101.2;77.2
101.4;51.8
101.5;43.8
101.7;-38.8
101.7;-9.8
101.7;48.8
101.9;-13.8
101.9;29
102;-18
102;-13.6
102;63.4
102;63.5
102.1;26.6
102.3;-22.2
102.4;14.9
102.5;66.1
102.7;32
102.7;68
102.9;-28.2
103;-20
103;-6.5
103;-0.1
103;39.3
103;56.2
103.1;-16.3
103.2;-11.7
103.2;70.6
103.3;81.7
103.5;2.8
103.5;34.5
103.5;41.8
103.5;73.5
103.6;-25.6
103.6;43.6
103.6;58.6
103.7;-4.2
103.7;46.5
103.7;48.6
103.7;85.3
103.8;27.5
104;29.9
104;30.1
104;61.2
104.4;-42.9
104.4;-23.1
104.5;-18.1
104.5;-7.3
104.6;-45.8
104.6;-13.6
104.9;-29.3
104.9;53.2
105.2;-21.2
105.2;16.6
105.2;18.6
105.2;89.1
105.3;-41
105.3;-27.1
105.4;32.3
105.5;39.1
105.5;51.4
105.5;68.2
106;0.7
106;8.3
106;43.6
106;56.6
106.2;-37.8
106.2;5.9
106.2;46.5
106.2;76.4
106.3;-32.2
106.3;21.2
106.4;74.1
106.5;-13.6
106.5;-9.2
106.5;3
106.7;-43.2
106.7;-18.3
106.9;60.1
106.9;90
107;-46.7
107;14.4
107;23.2
107;51.7
107;60
107.2;-33.2
107.3;-41.8
107.3;17.2
107.6;-0.4
107.6;53.6
107.7;5.9
107.7;8.8
107.8;-6.2
107.9;56.3
108;-16
108.1;3
108.1;34.7
108.1;67.2
108.3;-38.2
108.4;-20.9
108.7;20.2
108.7;72.5
108.8;-47
108.9;28.1
109;41.5
109;43.7
109;75.4
109.1;-42.9
109.3;-13.4
109.3;-0.4
109.5;-36
109.5;-22.8
109.7;25.4
109.8;46.1
109.9;63.9
110;-41
110;-33.8
110;48.7
110.1;-6.2
110.2;64.8
110.5;17.7
110.5;67.4
110.6;-47.7
110.8;-16
110.8;2
110.9;4.5
110.9;34.4
110.9;79.5
111.1;70
111.2;-25.5
111.2;-7
111.5;-44.3
111.5;-30.6
111.7;7.8
111.8;58.9
112;-46.3
112;36.4
112.2;-23.4
112.2;-12.5
112.2;38.9
112.3;75.6
112.4;17.2
112.5;-7
112.6;49
112.6;51.8
112.6;84
112.7;34.4
112.7;78
112.8;-28.1
